 Kalpana 2	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Horror ']	 Gopalan Legacy Mall  Sirsi Circle - Mysore Road, Bangalore, India - 080 2674 5474<a href="" class=fl target=_top></a>	22/07/2016 6:45pm	movie	{'duration': ' 2hr 30min ', 'language': ' Georgian'}
 Kalpana 2	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Horror ']	 Gopalan Legacy Mall  Sirsi Circle - Mysore Road, Bangalore, India - 080 2674 5474<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 30min ', 'language': ' Georgian'}
 Bhujanga	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Georgian']	 Gopalan Legacy Mall  Sirsi Circle - Mysore Road, Bangalore, India - 080 2674 5474<a href="" class=fl target=_top></a>	22/07/2016 1:00pm	movie	{'duration': ' Drama ', 'language': ' Georgian'}
 Bhujanga	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Georgian']	 Gopalan Legacy Mall  Sirsi Circle - Mysore Road, Bangalore, India - 080 2674 5474<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' Drama ', 'language': ' Georgian'}
 Nanna Ninna Prema Kathe	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Drama', 'Romance ']	 Gopalan Legacy Mall  Sirsi Circle - Mysore Road, Bangalore, India - 080 2674 5474<a href="" class=fl target=_top></a>	22/07/2016 2:30pm	movie	{'duration': ' 2hr 21min ', 'language': ' Georgian'}
 Nanna Ninna Prema Kathe	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Drama', 'Romance ']	 Gopalan Legacy Mall  Sirsi Circle - Mysore Road, Bangalore, India - 080 2674 5474<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 21min ', 'language': ' Georgian'}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 Lakshmi Theatre Tavarekere  104/1, Tavarekere Main Road - Balajinagar - Near Bangalore Diary, Bangalore, India - 080 2553 8179<a href="" class=fl target=_top></a>	22/07/2016 3:45	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 Lakshmi Theatre Tavarekere  104/1, Tavarekere Main Road - Balajinagar - Near Bangalore Diary, Bangalore, India - 080 2553 8179<a href="" class=fl target=_top></a>	22/07/2016 6:45pm	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 Lakshmi Theatre Tavarekere  104/1, Tavarekere Main Road - Balajinagar - Near Bangalore Diary, Bangalore, India - 080 2553 8179<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Great Grand Masti	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Lakshmi Theatre Tavarekere  104/1, Tavarekere Main Road - Balajinagar - Near Bangalore Diary, Bangalore, India - 080 2553 8179<a href="" class=fl target=_top></a>	22/07/2016 9:45am	movie	{'duration': ' 2hr 40min ', 'language': ' Hindi'}
 Great Grand Masti	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Lakshmi Theatre Tavarekere  104/1, Tavarekere Main Road - Balajinagar - Near Bangalore Diary, Bangalore, India - 080 2553 8179<a href="" class=fl target=_top></a>	22/07/2016 9:45pm	movie	{'duration': ' 2hr 40min ', 'language': ' Hindi'}
 Great Grand Masti	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Lakshmi Theatre Tavarekere  104/1, Tavarekere Main Road - Balajinagar - Near Bangalore Diary, Bangalore, India - 080 2553 8179<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 40min ', 'language': ' Hindi'}
 Ice Age	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Animation', 'Family ']	 Lakshmi Theatre Tavarekere  104/1, Tavarekere Main Road - Balajinagar - Near Bangalore Diary, Bangalore, India - 080 2553 8179<a href="" class=fl target=_top></a>	22/07/2016 12:45	movie	{'duration': ' 1hr 34min ', 'language': ' English '}
 Ice Age	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Animation', 'Family ']	 Lakshmi Theatre Tavarekere  104/1, Tavarekere Main Road - Balajinagar - Near Bangalore Diary, Bangalore, India - 080 2553 8179<a href="" class=fl target=_top></a>	22/07/2016 3:45pm	movie	{'duration': ' 1hr 34min ', 'language': ' English '}
 Ice Age	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Animation', 'Family ']	 Lakshmi Theatre Tavarekere  104/1, Tavarekere Main Road - Balajinagar - Near Bangalore Diary, Bangalore, India - 080 2553 8179<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 1hr 34min ', 'language': ' English '}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Prakash Theatre  Bellary Road - Yelahanka, Bangalore, India - 097420 77880<a href="" class=fl target=_top></a>	22/07/2016 10:30am	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Prakash Theatre  Bellary Road - Yelahanka, Bangalore, India - 097420 77880<a href="" class=fl target=_top></a>	22/07/2016 1:30	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Prakash Theatre  Bellary Road - Yelahanka, Bangalore, India - 097420 77880<a href="" class=fl target=_top></a>	22/07/2016 4:30	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Prakash Theatre  Bellary Road - Yelahanka, Bangalore, India - 097420 77880<a href="" class=fl target=_top></a>	22/07/2016 7:30pm	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Prakash Theatre  Bellary Road - Yelahanka, Bangalore, India - 097420 77880<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Srinivasa Theatre - Bangalore  8th Cross - Sg Palya - Btm Layout 1st Stage, Bangalore, India - 080 2553 6443<a href="" class=fl target=_top></a>	22/07/2016 12:45	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Srinivasa Theatre - Bangalore  8th Cross - Sg Palya - Btm Layout 1st Stage, Bangalore, India - 080 2553 6443<a href="" class=fl target=_top></a>	22/07/2016 3:45pm	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 Srinivasa Theatre - Bangalore  8th Cross - Sg Palya - Btm Layout 1st Stage, Bangalore, India - 080 2553 6443<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Nayagi	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Horror', 'Suspense', 'Thriller ']	 Srinivasa Theatre - Bangalore  8th Cross - Sg Palya - Btm Layout 1st Stage, Bangalore, India - 080 2553 6443<a href="" class=fl target=_top></a>	22/07/2016 9:45am	movie	{'duration': ' 2hr 5min ', 'language': ' Tamil'}
 Nayagi	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Horror', 'Suspense', 'Thriller ']	 Srinivasa Theatre - Bangalore  8th Cross - Sg Palya - Btm Layout 1st Stage, Bangalore, India - 080 2553 6443<a href="" class=fl target=_top></a>	22/07/2016 6:45pm	movie	{'duration': ' 2hr 5min ', 'language': ' Tamil'}
 Nayagi	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Horror', 'Suspense', 'Thriller ']	 Srinivasa Theatre - Bangalore  8th Cross - Sg Palya - Btm Layout 1st Stage, Bangalore, India - 080 2553 6443<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 5min ', 'language': ' Tamil'}
 Anuraga Karikkin Vellam	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Family', 'Romance ']	 Srinivasa Theatre - Bangalore  8th Cross - Sg Palya - Btm Layout 1st Stage, Bangalore, India - 080 2553 6443<a href="" class=fl target=_top></a>	22/07/2016 9:45pm	movie	{'duration': ' 2hr 10min ', 'language': ' Ma'}
 Anuraga Karikkin Vellam	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Family', 'Romance ']	 Srinivasa Theatre - Bangalore  8th Cross - Sg Palya - Btm Layout 1st Stage, Bangalore, India - 080 2553 6443<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 10min ', 'language': ' Ma'}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 10:10am	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 1:40	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 3:40	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 5:10	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 6:35	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 8:40	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 10:00pm	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Sultan	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Action', 'Adventure', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 23min ', 'language': ' Hindi '}
 Great Grand Masti	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 9:55am	movie	{'duration': ' 2hr 40min ', 'language': ' Hindi'}
 Great Grand Masti	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 7:00pm	movie	{'duration': ' 2hr 40min ', 'language': ' Hindi'}
 Great Grand Masti	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3Dw8fTiycm0Ds&sa=X&oi=movies&ii=0&usg=AFQjCNHa1BCS8TbHISQ_7sbtUJqnmsGUMg" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 40min ', 'language': ' Hindi'}
 Ice Age	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Animation', 'Family ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 9:00	movie	{'duration': ' 1hr 34min ', 'language': ' English '}
 Ice Age	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Animation', 'Family ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 11:10am	movie	{'duration': ' 1hr 34min ', 'language': ' English '}
 Ice Age	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Animation', 'Family ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 1:20	movie	{'duration': ' 1hr 34min ', 'language': ' English '}
 Ice Age	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Animation', 'Family ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 5:40	movie	{'duration': ' 1hr 34min ', 'language': ' English '}
 Ice Age	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Animation', 'Family ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 7:45pm	movie	{'duration': ' 1hr 34min ', 'language': ' English '}
 Ice Age	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Animation', 'Family ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 1hr 34min ', 'language': ' English '}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 9:40pm	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Selfie Raja	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Drama ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 8min ', 'language': ' Telugu'}
 Kalpana 2	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Horror ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 9:40am	movie	{'duration': ' 2hr 30min ', 'language': ' Georgian'}
 Kalpana 2	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Horror ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 3:30pm	movie	{'duration': ' 2hr 30min ', 'language': ' Georgian'}
 Kalpana 2	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Comedy', 'Horror ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 30min ', 'language': ' Georgian'}
 Bhujanga	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Georgian']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 12:30pm	movie	{'duration': ' Drama ', 'language': ' Georgian'}
 Bhujanga	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Georgian']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' Drama ', 'language': ' Georgian'}
 Zoom	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Action', 'Adventure', 'Romance ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 12:40pm	movie	{'duration': ' 2hr 38min ', 'language': ' Georgian'}
 Zoom	 <a href="/url?q=http://www.youtube.com/watch%3Fv%3DAVqZu5kr7oQ&sa=X&oi=movies&ii=0&usg=AFQjCNHIq4_1lNDDt8KJcR9efcIOJPTzGw" class=fl>Trailer</a>	[' Action', 'Adventure', 'Romance ']	 INOX JP Nagar - Central / Mantri Junction  5th Floor - Central - Mantri Junction - 45th Cross - JP Nagar 2nd Phase, Bangalore, India - 080 2659 0300<a href="" class=fl target=_top></a>	22/07/2016 	movie	{'duration': ' 2hr 38min ', 'language': ' Georgian'}
